,Title,X Specter,Y Specter,X TFIDF,Y TFIDF
1166,Interactive Biosignal Analysis and Classification,3.1673185825,5.6179442406,10.8254766464,7.8002886772
1167,Illustration-Inspired Visualization of Blood Flow Dynamics,1.7928909063,6.4308533669,10.634141922,1.7985193729
1168,Computer-Assisted Myocardial Perfusion Assessment,1.8755197525,6.316701889,11.7649698257,5.0899014473
1169,In-vitro Validation of Image Guided Surgery System with 3D Pre-Operative Visualization for Atrial Transseptal Puncture,1.6229864359,6.3358101845,11.8252258301,5.490547657
1170,Visualization of Spiral Drawing Data of Patients with Parkinson's Disease,2.3254733086,6.3021469116,11.9114685059,6.0997810364
1171,EVOLVE: A Visualization Tool for Multi-objective Optimization Featuring Linked View of Explanatory Variables and Objective Functions,7.4558591843,5.692399025,10.1746101379,8.1284589767
1172,Super-Resolution Using Edge Modification through Stationary Wavelet Transform,3.7690501213,6.7500562668,9.6719741821,3.7547225952
1173,GRAPE: A Gradation Based Portable Visual Playlist,11.9296531677,7.8385767937,1.0906680822,7.226788044
1174,Visualizing the Evolution of Groups of Politicians Mentioned in the News,9.5192918777,3.7233715057,10.4308700562,9.173368454
1175,Augmented Reality and Holograms for the Visualization of Mechanical Engineering Parts,10.2330350876,8.3577222824,8.841375351,11.195186615
1176,A Method for Text Detection and Rectification in Real-World Images,4.9223518372,6.0912461281,6.8536195755,9.4366722107
1177,A Tool for Visually Exploring Multi-objective Mixed-Integer Optimization Models,7.5618185997,5.5975499153,10.0998735428,8.2869119644
1178,"Variations of ""Human Computer Interaction"" Syllabus in Computer Science Area",11.3202238083,6.4764971733,9.240852356,11.6332025528
1179,On the Analysis of Wikipedia Activity through Time,9.7309236526,3.7607271671,9.6431121826,10.88397789
1180,Detecting Mango Fruits by Using Randomized Hough Transform and Backpropagation Neural Network,4.4593157768,5.8941574097,11.2112960815,5.6980633736
1181,Graphic Visualization in Literary Text Interpretation,10.4905176163,4.9750013351,6.7953233719,8.8668985367
1182,EVA: A Visualization Framework for Organizing Concept Sketches,10.536154747,6.5113301277,9.2307167053,9.2372789383
1183,Designing ActionTrack: A State-of-the-Art Authoring Tool for Location-Based Games and Other Activities,10.3714075089,9.3869371414,10.5677137375,11.4883356094
1184,Directional Texture for Visualization - New Technique and Application Study,8.8092632294,5.4875669479,10.7847328186,3.468038559
1185,Designing and Annotating Metro Maps with Loop Lines,6.8057312965,10.1428918839,7.9961242676,4.2151236534
1186,A Visualization Tool for Building Energy Management System,8.2786397934,9.4129257202,9.305973053,6.9878549576
1187,Visual Analysis of Source Code Similarities,8.9430675507,5.7908987999,7.5111985207,7.6269011497
1188,Visualization Support for Comparing Energy Consumption Data,8.8514890671,8.8999195099,9.275437355,7.0365700722
1189,Indexed Dataflow Network: A Multi-layer and Programmable Architecture to Integrate Both Visualization Pipelines and Scene Graphs,8.1717395782,6.2420873642,6.5749993324,5.7532734871
1190,Visualizing the Evolution of Module Workflows,8.7448720932,6.1394090652,8.8799028397,7.7100925446
1191,Layer-Centered Approach for Multigraphs Visualization,8.4087429047,3.3995923996,4.7297549248,5.0728750229
1192,A Color-Based Visualization Approach to Understand Harmonic Structures of Musical Compositions,11.8987531662,7.8089051247,1.0888701677,7.2309002876
1193,Edge Visual Encodings in Matrix-Based Diagrams,7.883441925,3.3879342079,4.712082386,5.0213193893
1194,Visualizing a Set of Multiple Time Series with an Aggregate Stacked Graph,6.861644268,7.6080708504,9.8178911209,6.1420555115
1195,FATuM - Fast Animated Transitions Using Multi-buffers,8.0648736954,6.5362429619,10.3910741806,6.5399284363
1196,Natural User Interface Design in DA-TU: An Interactive Clustered Data Visualization System,9.995595932,7.6486253738,8.6073179245,8.5109205246
1197,Visualization of Crowd-Powered Impression Evaluation Results,8.6068763733,4.9053931236,9.6007585526,8.8270559311
1198,Web Based Time-Tunnel: An Interactive Multidimensional Data Visualization Tool Using Genetic Algorithm,8.1508321762,5.5248999596,5.7121982574,8.507686615
1199,Thread City: Combined Visualization of Structure and Activity for the Exploration of Multi-threaded Software Systems,8.3651800156,6.162987709,7.8989496231,7.6750917435
1200,Visual Analysis of Eye Movements by Hierarchical Filter Wheels,6.1940441132,7.5673332214,10.7689781189,6.8629846573
1201,Concentri Cloud: Word Cloud Visualization for Multiple Text Documents,10.6433229446,4.3612260818,6.3342890739,9.4138460159
1202,DiagrammaticCHR: A Diagrammatic Representation of CHR Programs,8.6771774292,5.7445416451,9.8727684021,6.8128423691
1203,An Ontology-Driven Visual Question-Answering Framework,10.7701454163,4.6599283218,11.0118751526,9.4200954437
1204,Simplified Stress and Simplified Silhouette Coefficient to a Faster Quality Evaluation of Multidimensional Projection Techniques and Feature Spaces,5.9243869781,5.3551969528,7.625266552,6.5406002998
1205,Towards the Understanding of Interaction in Information Visualization,10.1365022659,6.5988574028,9.0308055878,8.1249341965
1206,Plot Balalaika: Simple Chart Designs for Long-Tail Distributed Data,7.0098862648,6.0816020966,9.649474144,5.5531692505
1207,Heuristic Evaluation of a t-Commerce InfoVis Prototype,10.655626297,7.0233955383,13.4142541885,6.1511974335
1208,"Visualizing Timed, Hierarchical Code Structures in AscoGraph",7.9249949455,3.8410012722,9.5850133896,7.643386364
1209,An Analysis and Visualization Tool for DBLP Data,9.5555019379,4.52206707,6.952270031,10.4392938614
1210,Software Systems as Archipelagos of Atolls,9.0273571014,5.8343515396,7.6277322769,7.617067337
1211,A Visual Tool to Help Select Photogenic Locations,4.7466731071,6.7364602089,10.3775186539,8.1346197128
1212,Focus and Context Awareness Visualization Techniques for 3D Modelling Tasks Using Multi-layered Displays,10.2158994675,7.9956316948,9.182677269,7.9400429726
1213,Enhancing Software Visualization with Information Retrieval,9.2787466049,5.3337655067,7.5350790024,7.6315617561
1214,A Mobile Personal Residential Electricity Dashboard,8.3886880875,9.2995281219,9.3424282074,7.0276885033
1215,Interactively Uncluttering Node Overlaps for Network Visualization,8.2918386459,3.0897276402,12.549197197,7.9841346741
1216,Multiscale Visualization of Trajectory Data,5.9243841171,7.1519708633,13.0445642471,5.1279706955
1217,Adjasankey: Visualization of Huge Hierarchical Weighted and Directed Graphs,8.0429573059,3.4206402302,5.3074860573,5.1475877762
1218,Literature Visualization and Similarity Measurement Based on Citation Relations,9.28652668,3.9031341076,7.2474813461,9.6764793396
1219,3D Visualization of Multiscale Video Key Frames,5.6477198601,7.1743311882,9.0136623383,12.1557559967
1220,A Concurrent Architecture Proposal for Information Visualization Pipeline,8.111913681,6.3204684258,6.7557864189,5.6832838058
1221,Self-Organizing Map-Based Feature Visualization and Selection for Defect Depth Estimation in Oil and Gas Pipelines,6.3479328156,5.1313309669,9.9783325195,5.7387986183
1222,The Recommendation Dashboard: A System to Visualise and Organise Recommendations,9.5639257431,4.6556835175,8.607629776,8.0572404861
1223,"Towards Action Track 3.0: The Role of Usefulness, Usability, and User Experience in a Startup Company Developing Location-Based Applications",10.8754663467,6.4468464851,8.6280097961,8.8118724823
1224,Current Topics in the Design of HCI Courses with Computer Science Curricula,11.3943853378,6.5228629112,9.2810239792,11.6098613739
1225,Fast Graph Drawing Algorithm Revealing Networks Cores,7.7619318962,2.9908320904,5.0219717026,5.3275208473
1226,Mental Map Models for Edges,7.6836256981,3.3635261059,5.0146694183,5.3559603691
1227,Distributed Graph Layout with Spark,7.5636730194,2.8949346542,5.4234170914,5.5639901161
1228,Hybrid Visualization: A New Approach to Display Instances Relationship and Attributes Behaviour in a Single View,8.0932006836,5.6424131393,8.5189580917,7.5977420807
1229,A Visualization of Research Papers Based on the Topics and Citation Network,9.3616428375,4.0276765823,7.7471785545,9.2161912918
1230,Regularity Measure and Influence Weight for Analysis and Visualization of Consumer's Attitude,10.0085077286,3.6607253551,10.4429445267,7.0713419914
1231,A Visualization-Analytics-Interaction Workflow Framework for Exploratory and Explanatory Search on Geo-located Search Data Using the Meme Media Digital Dashboard,7.2469654083,8.9131412506,8.914601326,7.5671391487
1232,A Visualization Technique to Support Searching and Comparing Features of Multivariate Datasets,7.3009104729,5.5098614693,9.3670921326,5.6362657547
1233,Detecting Criminal Relationships through SOM Visual Analytics,7.9309005737,7.6491923332,9.9351406097,5.7262506485
1234,Visual Analysis of Car Fleet Trajectories to Find Representative Routes for Automotive Research,7.1320128441,9.6656084061,12.8382310867,5.2832913399
1235,POIViz: A Fast Interactive Method for Visualizing a Large Collection of Open Datasets,6.2886209488,5.8676280975,8.2186822891,6.8538169861
1236,The Role of Visual Templates on Improving Teamwork Performance,10.2490215302,6.016854763,9.1722097397,9.7566165924
1237,Value Lab Asia: A Space for Physical and Virtual Interdisciplinary Research and Collaboration,10.436337471,7.6283259392,10.5931186676,10.5427856445
1238,The Design Process: A Visual Model,10.5653781891,6.435482502,9.1200323105,9.0137357712
1239,"Dynamic Multi-view, Multi-format, Multi-user Visualizations: For Future Cities",7.0569844246,8.7731552124,8.2971248627,7.9863657951
1240,A Gesture Control Framework Targeting High-Resolution Video Wall Displays,9.986615181,8.2726860046,10.6607818604,10.6364412308
1241,What You See Is What You Get: The Impact of Visual Perceived Finishedness (PF) on Collaboration Comments during Electronic Idea Generation,10.4851694107,6.7637162209,9.5820188522,9.7788410187
1242,Knowminer Search - A Multi-visualisation Collaborative Approach to Search Result Analysis,9.4065504074,4.7083382607,7.5745286942,8.3590164185
1243,Navicons for Collaboration - Navigating and Augmenting Discussions through Visual Annotations,10.2166852951,6.7547369003,8.1902313232,8.2025575638
1244,Simulation and Visualization of Deformation with Anisotropic Materials,3.5448827744,8.1670036316,10.6691417694,4.6339101791
1245,An Immersive and Interactive Visualization System by Integrating Distinct Platforms,9.8103485107,7.8200759888,8.1373434067,10.3246431351
1246,Image-Based Hair Pre-processing for Art Creation: A Case Study of Bas-Relief Modelling,3.9831454754,6.6275444031,11.1137533188,5.5918006897
1247,Shape Preserving Positive Rational Trigonometric Spline Surfaces,2.6346607208,8.3133087158,8.4239263535,3.4516012669
1248,Reverse Engineering of Planar Objects Using Imperialist Competitive Algorithm,2.8750598431,8.1753406525,8.3472185135,3.4191174507
1249,CosMovis: Semantic Network Visualization by Using Sentiment Words of Movie Review Data,9.2865304947,3.319858551,12.3156862259,7.9545331001
1250,"Automatic, Real Time, Unsupervised Spatio-temporal 3D Object Detection Using RGB-D Cameras",4.1909470558,6.4665904045,9.6663637161,4.3230376244
1251,Video Object Tracking Using Interactive Segmentation and Superpixel Based Gaussian Kernel,4.1471281052,6.5262684822,9.0095014572,12.1592187881
1252,Interpolation of Discrete Time Signals Using Cubic Spline Function,2.6208400726,8.3159141541,8.6737966537,3.390049696
1253,User Interface Considerations for Browser-Based Just-in-Time-Retrieval,9.0107517242,4.8899641037,9.5489196777,8.9012479782
1254,Quick Vis: A Web-Based Visualization Delivering Flexible Exploration of User-Driven Analytics,9.0586509705,5.49295187,10.378909111,9.4101343155
1255,Visualizing Suleymaname: Analyzing and Visualizing Embedded Spatiotemporal Information in a 16th Century Illustrated Manuscript,6.6662101746,8.2192831039,11.1133871078,3.2023000717
1256,Senescence: An Age-Based Character Simulation Framework,3.8914439678,7.5453915596,12.3701457977,6.6400556564
1257,Examining User Experiences through a Multimodal BCI Puzzle Game,10.4866447449,8.833313942,10.4224557877,11.6438541412
1258,Perceived Realism of Crowd Behaviour with Social Forces,6.3214244843,6.987929821,11.6173524857,8.3241291046
1259,Impact of Visual Cues on Climate Perception in Virtual Urban Environments: A User Study,10.4820013046,8.4106798172,10.6505975723,10.6257867813
1260,Development of a Computational Design Application for Interactive Surfaces,10.6358690262,8.1988668442,9.1631011963,9.2678375244
1261,"Monuments Visualization: From 3D Scanned Data to a Holistic approach, an Application to the City of Aberdeen",10.7225694656,8.2100353241,10.4120588303,10.5161542892
1262,Semi-automatic Compartment Extraction to Assess 3D Bone Mineral Density and Morphometric Parameters of the Subchondral Bone in the Tibial Knee,2.6221609116,6.8558487892,11.678768158,5.7962903976
1263,Web-Based Information Retrieval and Visualization for Diagnostic Radiology,2.7984015942,6.4944167137,11.8183784485,6.2002716064
1264,Augmented Representations of Clustered Fiber Bundles for Interactive Queries,7.4282417297,4.8189368248,7.4997310638,4.7277569771
1265,Enhancing Visual Perception and Directing Viewer's Attention in Interactive Direct Volume Rendering,4.1278734207,7.0392303467,9.6536178589,4.6113619804
1266,A Semantically Adaptable Integrated Visualization and Natural Exploration of Multi-scale Biomedical Data,3.7007007599,4.7320179939,7.8197422028,9.7520437241
1267,An Experience of Information Visualization and Interaction for Aphasic Persons,10.2579717636,7.144153595,9.0277357101,8.3086929321
1268,Visualization on Agglomerative Information Bottleneck Based Trajectory Clustering,6.867770195,8.4620571136,7.327735424,5.0500488281
1269,Service Oriented Architecture for Data Visualization in Smart Devices,8.8172931671,6.9792551994,8.8345098495,10.4382286072
